id,date,state_name,state_code,airport,freight
2087,01-05-2017,Punjab,3,Amritsar,79
2088,01-05-2017,Tamil Nadu,33,Trichy,547
2089,01-05-2017,Andaman and Nicobar Islands,35,Portblair,0
2090,01-05-2017,Manipur,14,Imphal,0
2091,01-05-2017,Andhra Pradesh,28,Vijayawada,0
2092,01-05-2017,Andhra Pradesh,28,Tirupati,0
2093,01-05-2017,Delhi,7,Delhi,57772
2094,01-05-2017,Maharashtra,27,Mumbai,54615
2095,01-05-2017,Karnataka,29,Bangalore,17994
2096,01-05-2017,Telangana,36,Hyderabad,6748
2097,01-05-2017,Kerala,32,Cochin,6405
2098,01-05-2017,Maharashtra,27,Nagpur,13
2099,01-05-2017,Maharashtra,27,Pune,0
2100,01-05-2017,Andhra Pradesh,28,Visakhapatnam,0
2101,01-05-2017,Bihar,10,Patna,0
2102,01-05-2017,Chandigarh,4,Chandigarh,0
2103,01-05-2017,West Bengal,19,Bagdogra,0
2104,01-05-2017,Tamil Nadu,33,Madurai,0
2105,01-05-2017,Maharashtra,27,Aurangabad,0
2106,01-05-2017,Bihar,10,Gaya,0
2107,01-06-2017,Tamil Nadu,33,Chennai,26597
2108,01-06-2017,West Bengal,19,Kolkata,5061
2109,01-06-2017,Gujarat,24,Ahmedabad,3637
2110,01-06-2017,Goa,30,Goa,139
2111,01-06-2017,Uttar Pradesh,9,Lucknow,344
2112,01-06-2017,Kerala,32,Trivandrum,2314
2113,01-06-2017,Assam,18,Guwahati,0
2114,01-06-2017,Rajasthan,8,Jaipur,258
2115,01-06-2017,Kerala,32,Calicut,1611
2116,01-06-2017,Odisha,21,Bhubaneswar,0
2117,01-06-2017,Tamil Nadu,33,Coimbatore,93
2118,01-06-2017,Jammu and Kashmir,1,Srinagar,0
2119,01-06-2017,Uttar Pradesh,9,Varanasi,0
2120,01-06-2017,Karnataka,29,Mangalore,216
2121,01-06-2017,Punjab,3,Amritsar,112
2122,01-06-2017,Tamil Nadu,33,Trichy,526
2123,01-06-2017,Andaman and Nicobar Islands,35,Portblair,0
2124,01-06-2017,Manipur,14,Imphal,0
2125,01-06-2017,Andhra Pradesh,28,Vijayawada,0
2126,01-06-2017,Andhra Pradesh,28,Tirupati,0
2127,01-06-2017,Delhi,7,Delhi,54653
2128,01-06-2017,Maharashtra,27,Mumbai,52446
2129,01-06-2017,Karnataka,29,Bangalore,18330
2130,01-06-2017,Telangana,36,Hyderabad,6644
2131,01-06-2017,Kerala,32,Cochin,5751
2132,01-06-2017,Maharashtra,27,Nagpur,36
2133,01-06-2017,Maharashtra,27,Pune,0
2134,01-06-2017,Andhra Pradesh,28,Visakhapatnam,0
2135,01-06-2017,Bihar,10,Patna,0
2136,01-06-2017,Chandigarh,4,Chandigarh,0
2137,01-06-2017,West Bengal,19,Bagdogra,0
2138,01-06-2017,Tamil Nadu,33,Madurai,0
2139,01-06-2017,Maharashtra,27,Aurangabad,0
2140,01-06-2017,Bihar,10,Gaya,0
2141,01-07-2017,Tamil Nadu,33,Chennai,28085
2142,01-07-2017,West Bengal,19,Kolkata,5075
2143,01-07-2017,Gujarat,24,Ahmedabad,3628
2144,01-07-2017,Goa,30,Goa,201
2145,01-07-2017,Uttar Pradesh,9,Lucknow,214
2146,01-07-2017,Kerala,32,Trivandrum,2358
2147,01-07-2017,Assam,18,Guwahati,0
2148,01-07-2017,Rajasthan,8,Jaipur,242
2149,01-07-2017,Kerala,32,Calicut,1683
2150,01-07-2017,Odisha,21,Bhubaneswar,0
2151,01-07-2017,Tamil Nadu,33,Coimbatore,118
2152,01-07-2017,Jammu and Kashmir,1,Srinagar,9
2153,01-07-2017,Uttar Pradesh,9,Varanasi,0
2154,01-07-2017,Karnataka,29,Mangalore,205
2155,01-07-2017,Punjab,3,Amritsar,103
2156,01-07-2017,Tamil Nadu,33,Trichy,472
2157,01-07-2017,Andaman and Nicobar Islands,35,Portblair,0
2158,01-07-2017,Manipur,14,Imphal,0
2159,01-07-2017,Andhra Pradesh,28,Vijayawada,0
2160,01-07-2017,Andhra Pradesh,28,Tirupati,0
2161,01-07-2017,Delhi,7,Delhi,51228
2162,01-07-2017,Maharashtra,27,Mumbai,48784
2163,01-07-2017,Karnataka,29,Bangalore,18804
2164,01-07-2017,Telangana,36,Hyderabad,6316
2165,01-07-2017,Kerala,32,Cochin,5629
2166,01-07-2017,Maharashtra,27,Nagpur,45
2167,01-07-2017,Maharashtra,27,Pune,2
2168,01-07-2017,Andhra Pradesh,28,Visakhapatnam,0
2169,01-07-2017,Bihar,10,Patna,0
2170,01-07-2017,Chandigarh,4,Chandigarh,0
2171,01-07-2017,West Bengal,19,Bagdogra,0
2172,01-07-2017,Tamil Nadu,33,Madurai,0
2173,01-07-2017,Maharashtra,27,Aurangabad,0
2174,01-07-2017,Bihar,10,Gaya,0
2175,01-08-2017,Tamil Nadu,33,Chennai,27113
2176,01-08-2017,West Bengal,19,Kolkata,5420
2177,01-08-2017,Gujarat,24,Ahmedabad,3329
2178,01-08-2017,Goa,30,Goa,217
2179,01-08-2017,Uttar Pradesh,9,Lucknow,274
2180,01-08-2017,Kerala,32,Trivandrum,3636
2181,01-08-2017,Assam,18,Guwahati,1
2182,01-08-2017,Rajasthan,8,Jaipur,321
2183,01-08-2017,Kerala,32,Calicut,1603
2184,01-08-2017,Odisha,21,Bhubaneswar,0
2185,01-08-2017,Tamil Nadu,33,Coimbatore,135
2186,01-08-2017,Jammu and Kashmir,1,Srinagar,2
2187,01-08-2017,Uttar Pradesh,9,Varanasi,0
2188,01-08-2017,Karnataka,29,Mangalore,245
2189,01-08-2017,Punjab,3,Amritsar,121
2190,01-08-2017,Tamil Nadu,33,Trichy,628
2191,01-08-2017,Andaman and Nicobar Islands,35,Portblair,0
2192,01-08-2017,Manipur,14,Imphal,0
2193,01-08-2017,Andhra Pradesh,28,Vijayawada,0
2194,01-08-2017,Andhra Pradesh,28,Tirupati,0
2195,01-08-2017,Delhi,7,Delhi,55181
2196,01-08-2017,Maharashtra,27,Mumbai,51080
2197,01-08-2017,Karnataka,29,Bangalore,18844
2198,01-08-2017,Telangana,36,Hyderabad,7348
2199,01-08-2017,Kerala,32,Cochin,5677
2200,01-08-2017,Maharashtra,27,Nagpur,85
2201,01-08-2017,Maharashtra,27,Pune,1
2202,01-08-2017,Andhra Pradesh,28,Visakhapatnam,0
2203,01-08-2017,Bihar,10,Patna,0
2204,01-08-2017,Chandigarh,4,Chandigarh,0
2205,01-08-2017,West Bengal,19,Bagdogra,0
2206,01-08-2017,Tamil Nadu,33,Madurai,4
2207,01-08-2017,Maharashtra,27,Aurangabad,0
2208,01-08-2017,Bihar,10,Gaya,0
2209,01-09-2017,Tamil Nadu,33,Chennai,26421
2210,01-09-2017,West Bengal,19,Kolkata,4995
2211,01-09-2017,Gujarat,24,Ahmedabad,3929
2212,01-09-2017,Goa,30,Goa,155
2213,01-09-2017,Uttar Pradesh,9,Lucknow,236
2214,01-09-2017,Kerala,32,Trivandrum,2116
2215,01-09-2017,Assam,18,Guwahati,0
2216,01-09-2017,Rajasthan,8,Jaipur,342
2217,01-09-2017,Kerala,32,Calicut,1413
2218,01-09-2017,Odisha,21,Bhubaneswar,0
2219,01-09-2017,Tamil Nadu,33,Coimbatore,123
2220,01-09-2017,Jammu and Kashmir,1,Srinagar,0
2221,01-09-2017,Uttar Pradesh,9,Varanasi,0
2222,01-09-2017,Karnataka,29,Mangalore,178
2223,01-09-2017,Punjab,3,Amritsar,120
2224,01-09-2017,Tamil Nadu,33,Trichy,499
2225,01-09-2017,Andaman and Nicobar Islands,35,Portblair,0
2226,01-09-2017,Manipur,14,Imphal,0
2227,01-09-2017,Andhra Pradesh,28,Vijayawada,0
2228,01-09-2017,Andhra Pradesh,28,Tirupati,0
2229,01-09-2017,Delhi,7,Delhi,56371
2230,01-09-2017,Maharashtra,27,Mumbai,52031
2231,01-09-2017,Karnataka,29,Bangalore,18012
2232,01-09-2017,Telangana,36,Hyderabad,6593
2233,01-09-2017,Kerala,32,Cochin,5025
2234,01-09-2017,Maharashtra,27,Nagpur,82
2235,01-09-2017,Maharashtra,27,Pune,1
2236,01-09-2017,Andhra Pradesh,28,Visakhapatnam,0
2237,01-09-2017,Bihar,10,Patna,0
2238,01-09-2017,Chandigarh,4,Chandigarh,0
2239,01-09-2017,West Bengal,19,Bagdogra,0
2240,01-09-2017,Tamil Nadu,33,Madurai,0
2241,01-09-2017,Maharashtra,27,Aurangabad,0
2242,01-09-2017,Bihar,10,Gaya,0
2243,01-10-2017,Tamil Nadu,33,Chennai,26134
2244,01-10-2017,West Bengal,19,Kolkata,5120
2245,01-10-2017,Gujarat,24,Ahmedabad,3275
2246,01-10-2017,Goa,30,Goa,127
2247,01-10-2017,Uttar Pradesh,9,Lucknow,189
2248,01-10-2017,Kerala,32,Trivandrum,2170
2249,01-10-2017,Assam,18,Guwahati,0
2250,01-10-2017,Rajasthan,8,Jaipur,270
2251,01-10-2017,Kerala,32,Calicut,1505
2252,01-10-2017,Odisha,21,Bhubaneswar,0
2253,01-10-2017,Tamil Nadu,33,Coimbatore,107
2254,01-10-2017,Jammu and Kashmir,1,Srinagar,0
2255,01-10-2017,Uttar Pradesh,9,Varanasi,0
2256,01-10-2017,Karnataka,29,Mangalore,204
2257,01-10-2017,Punjab,3,Amritsar,109
2258,01-10-2017,Tamil Nadu,33,Trichy,500
2259,01-10-2017,Andaman and Nicobar Islands,35,Portblair,0
2260,01-10-2017,Manipur,14,Imphal,0
2261,01-10-2017,Andhra Pradesh,28,Vijayawada,0
2262,01-10-2017,Andhra Pradesh,28,Tirupati,0
2263,01-10-2017,Delhi,7,Delhi,55955
2264,01-10-2017,Maharashtra,27,Mumbai,52599
2265,01-10-2017,Karnataka,29,Bangalore,17836
2266,01-10-2017,Telangana,36,Hyderabad,6405
2267,01-10-2017,Kerala,32,Cochin,4931
2268,01-10-2017,Maharashtra,27,Nagpur,80
2269,01-10-2017,Maharashtra,27,Pune,6
2270,01-10-2017,Andhra Pradesh,28,Visakhapatnam,0
2271,01-10-2017,Bihar,10,Patna,0
2272,01-10-2017,Chandigarh,4,Chandigarh,0
2273,01-10-2017,West Bengal,19,Bagdogra,0
2274,01-10-2017,Tamil Nadu,33,Madurai,1
2275,01-10-2017,Maharashtra,27,Aurangabad,0
2276,01-10-2017,Bihar,10,Gaya,0
2277,01-11-2017,Tamil Nadu,33,Chennai,25976
2278,01-11-2017,West Bengal,19,Kolkata,5542
2279,01-11-2017,Gujarat,24,Ahmedabad,3446
2280,01-11-2017,Goa,30,Goa,121
2281,01-11-2017,Uttar Pradesh,9,Lucknow,240
2282,01-11-2017,Kerala,32,Trivandrum,1938
2283,01-11-2017,Assam,18,Guwahati,0
2284,01-11-2017,Rajasthan,8,Jaipur,298
2285,01-11-2017,Kerala,32,Calicut,1344
2286,01-11-2017,Odisha,21,Bhubaneswar,0
2287,01-11-2017,Tamil Nadu,33,Coimbatore,136
2288,01-11-2017,Jammu and Kashmir,1,Srinagar,0
2289,01-11-2017,Uttar Pradesh,9,Varanasi,0
2290,01-11-2017,Karnataka,29,Mangalore,134
2291,01-11-2017,Punjab,3,Amritsar,28
2292,01-11-2017,Tamil Nadu,33,Trichy,491
2293,01-11-2017,Andaman and Nicobar Islands,35,Portblair,0
2294,01-11-2017,Manipur,14,Imphal,0
2295,01-11-2017,Andhra Pradesh,28,Vijayawada,0
2296,01-11-2017,Andhra Pradesh,28,Tirupati,0
2297,01-11-2017,Delhi,7,Delhi,54634
2298,01-11-2017,Maharashtra,27,Mumbai,56683
2299,01-11-2017,Karnataka,29,Bangalore,18358
2300,01-11-2017,Telangana,36,Hyderabad,6014
2301,01-11-2017,Kerala,32,Cochin,5135
2302,01-11-2017,Maharashtra,27,Nagpur,130
2303,01-11-2017,Maharashtra,27,Pune,8
2304,01-11-2017,Andhra Pradesh,28,Visakhapatnam,0
2305,01-11-2017,Bihar,10,Patna,0
2306,01-11-2017,Chandigarh,4,Chandigarh,0
2307,01-11-2017,West Bengal,19,Bagdogra,0
2308,01-11-2017,Tamil Nadu,33,Madurai,1
2309,01-11-2017,Maharashtra,27,Aurangabad,0
2310,01-11-2017,Bihar,10,Gaya,0
2311,01-12-2017,Tamil Nadu,33,Chennai,24743
2312,01-12-2017,West Bengal,19,Kolkata,5161
2313,01-12-2017,Gujarat,24,Ahmedabad,3535
2314,01-12-2017,Goa,30,Goa,81
2315,01-12-2017,Uttar Pradesh,9,Lucknow,240
2316,01-12-2017,Kerala,32,Trivandrum,1725
2317,01-12-2017,Assam,18,Guwahati,0
2318,01-12-2017,Rajasthan,8,Jaipur,278
2319,01-12-2017,Kerala,32,Calicut,1400
2320,01-12-2017,Odisha,21,Bhubaneswar,0
2321,01-12-2017,Tamil Nadu,33,Coimbatore,190
2322,01-12-2017,Jammu and Kashmir,1,Srinagar,0
2323,01-12-2017,Uttar Pradesh,9,Varanasi,0
2324,01-12-2017,Karnataka,29,Mangalore,115
2325,01-12-2017,Punjab,3,Amritsar,34
2326,01-12-2017,Tamil Nadu,33,Trichy,498
2327,01-12-2017,Andaman and Nicobar Islands,35,Portblair,0
2328,01-12-2017,Manipur,14,Imphal,0
2329,01-12-2017,Andhra Pradesh,28,Vijayawada,0
2330,01-12-2017,Andhra Pradesh,28,Tirupati,0
2331,01-12-2017,Delhi,7,Delhi,54903
2332,01-12-2017,Maharashtra,27,Mumbai,56028
2333,01-12-2017,Karnataka,29,Bangalore,18837
2334,01-12-2017,Telangana,36,Hyderabad,6760
2335,01-12-2017,Kerala,32,Cochin,4615
2336,01-12-2017,Maharashtra,27,Nagpur,94
2337,01-12-2017,Maharashtra,27,Pune,10
2338,01-12-2017,Andhra Pradesh,28,Visakhapatnam,0
2339,01-12-2017,Bihar,10,Patna,0
2340,01-12-2017,Chandigarh,4,Chandigarh,0
2341,01-12-2017,West Bengal,19,Bagdogra,0
2342,01-12-2017,Tamil Nadu,33,Madurai,1
2343,01-12-2017,Maharashtra,27,Aurangabad,0
2344,01-12-2017,Bihar,10,Gaya,0
2345,01-04-2023,Tamil Nadu,33,Chennai,21123
2346,01-04-2023,West Bengal,19,Kolkata,3128
2347,01-04-2023,Goa,30,Goa,256
2348,01-04-2023,Jammu and Kashmir,1,Srinagar,11
2349,01-04-2023,Odisha,21,Bhubaneswar,0
2350,01-04-2023,Kerala,32,Calicut,1491
2351,01-04-2023,Tamil Nadu,33,Coimbatore,69
2352,01-04-2023,Uttar Pradesh,9,Varanasi,29
2353,01-04-2023,Punjab,3,Amritsar,71
2354,01-04-2023,Tamil Nadu,33,Trichy,525
2355,01-04-2023,Andaman and Nicobar Islands,35,Portblair,0
2356,01-04-2023,Manipur,14,Imphal,0
2357,01-04-2023,Andhra Pradesh,28,Vijayawada,0
2358,01-04-2023,Andhra Pradesh,28,Tirupati,0
2359,01-04-2023,Uttar Pradesh,9,Kushinagar,0
2360,01-04-2023,Gujarat,24,Ahmedabad,4158
2361,01-04-2023,Uttar Pradesh,9,Lucknow,295
2362,01-04-2023,Assam,18,Guwahati,0
2363,01-04-2023,Rajasthan,8,Jaipur,61
2364,01-04-2023,Kerala,32,Trivandrum,1477
2365,01-04-2023,Karnataka,29,Mangalore,5
2366,01-04-2023,Delhi,7,Delhi,47841
2367,01-04-2023,Maharashtra,27,Mumbai,45638
2368,01-04-2023,Karnataka,29,Bangalore,20678
2369,01-04-2023,Telangana,36,Hyderabad,6022
2370,01-04-2023,Kerala,32,Cochin,3428
2371,01-04-2023,Maharashtra,27,Nagpur,1
2372,01-04-2023,Kerala,32,Kannur,378
2373,01-04-2023,Maharashtra,27,Shirdi,0
2374,01-04-2023,Goa,30,Goa,0
2375,01-04-2023,Maharashtra,27,Pune,0
2376,01-04-2023,Bihar,10,Patna,0
2377,01-04-2023,Punjab,3,Chandigarh,0
2378,01-04-2023,Madhya Pradesh,23,Indore,0
2379,01-04-2023,West Bengal,19,Bagdogra,0
2380,01-04-2023,Andhra Pradesh,28,Visakhapatnam,0
2381,01-04-2023,Gujarat,24,Surat,0
2382,01-04-2023,Tamil Nadu,33,Madurai,60
2383,01-04-2023,Maharashtra,27,Aurangabad,0
2384,01-04-2023,Bihar,10,Gaya,0
2385,01-08-2022,West Bengal,19,Kolkata,3928
2386,01-08-2022,Tamil Nadu,33,Chennai,21755
2387,01-08-2022,Goa,30,Goa,173
2388,01-08-2022,Jammu and Kashmir,1,Srinagar,0
2389,01-08-2022,Odisha,21,Bhubaneswar,0
2390,01-08-2022,Uttar Pradesh,9,Varanasi,81
2391,01-08-2022,Kerala,32,Calicut,1167
2392,01-08-2022,Punjab,3,Amritsar,63
2393,01-08-2022,Tamil Nadu,33,Coimbatore,68
2394,01-08-2022,Manipur,14,Imphal,0
2395,01-08-2022,Andaman and Nicobar Islands,35,Portblair,0
2396,01-08-2022,Andhra Pradesh,28,Vijayawada,0
2397,01-08-2022,Andhra Pradesh,28,Tirupati,0
2398,01-08-2022,Tamil Nadu,33,Trichy,655
2399,01-08-2022,Uttar Pradesh,9,Kushinagar,0
2400,01-08-2022,Gujarat,24,Ahmedabad,3047
2401,01-08-2022,Uttar Pradesh,9,Lucknow,343
2402,01-08-2022,Assam,18,Guwahati,0
2403,01-08-2022,Rajasthan,8,Jaipur,115
2404,01-08-2022,Kerala,32,Trivandrum,1477
2405,01-08-2022,Karnataka,29,Mangalore,243
2406,01-08-2022,Delhi,7,Delhi,45412
2407,01-08-2022,Maharashtra,27,Mumbai,42548
2408,01-08-2022,Karnataka,29,Bangalore,22042
2409,01-08-2022,Telangana,36,Hyderabad,5776
2410,01-08-2022,Kerala,32,Cochin,4206
2411,01-08-2022,Maharashtra,27,Nagpur,9
2412,01-08-2022,Kerala,32,Kannur,418
2413,01-08-2022,Maharashtra,27,Shirdi,0
2414,01-08-2022,Maharashtra,27,Pune,1
2415,01-08-2022,Bihar,10,Patna,0
2416,01-08-2022,Punjab,3,Chandigarh,0
2417,01-08-2022,West Bengal,19,Bagdogra,0
2418,01-08-2022,Madhya Pradesh,23,Indore,9
2419,01-08-2022,Andhra Pradesh,28,Visakhapatnam,0
2420,01-08-2022,Gujarat,24,Surat,0
2421,01-08-2022,Tamil Nadu,33,Madurai,67
2422,01-08-2022,Maharashtra,27,Aurangabad,0
2423,01-08-2022,Bihar,10,Gaya,0
2424,01-12-2022,West Bengal,19,Kolkata,3469
2425,01-12-2022,Tamil Nadu,33,Chennai,20792
2426,01-12-2022,Goa,30,Goa,266
2427,01-12-2022,Jammu and Kashmir,1,Srinagar,0
2428,01-12-2022,Odisha,21,Bhubaneswar,0
2429,01-12-2022,Uttar Pradesh,9,Varanasi,79
2430,01-12-2022,Kerala,32,Calicut,1494
2431,01-12-2022,Punjab,3,Amritsar,71
2432,01-12-2022,Tamil Nadu,33,Coimbatore,61
2433,01-12-2022,Manipur,14,Imphal,0
2434,01-12-2022,Andaman and Nicobar Islands,35,Portblair,0
2435,01-12-2022,Andhra Pradesh,28,Vijayawada,0
2436,01-12-2022,Andhra Pradesh,28,Tirupati,0
2437,01-12-2022,Tamil Nadu,33,Trichy,518
2438,01-12-2022,Uttar Pradesh,9,Kushinagar,0
2439,01-12-2022,Gujarat,24,Ahmedabad,3772
2440,01-12-2022,Uttar Pradesh,9,Lucknow,242
2441,01-12-2022,Assam,18,Guwahati,0
2442,01-12-2022,Rajasthan,8,Jaipur,114
2443,01-12-2022,Kerala,32,Trivandrum,1065
2444,01-12-2022,Karnataka,29,Mangalore,105
2445,01-12-2022,Delhi,7,Delhi,44662
2446,01-12-2022,Maharashtra,27,Mumbai,45679
2447,01-12-2022,Karnataka,29,Bangalore,21639
2448,01-12-2022,Telangana,36,Hyderabad,6669
2449,01-12-2022,Kerala,32,Cochin,2881
2450,01-12-2022,Maharashtra,27,Nagpur,3
2451,01-12-2022,Kerala,32,Kannur,236
2452,01-12-2022,Maharashtra,27,Shirdi,0
2453,01-12-2022,Maharashtra,27,Pune,19
2454,01-12-2022,Bihar,10,Patna,0
2455,01-12-2022,Punjab,3,Chandigarh,0
2456,01-12-2022,West Bengal,19,Bagdogra,0
2457,01-12-2022,Madhya Pradesh,23,Indore,25
2458,01-12-2022,Andhra Pradesh,28,Visakhapatnam,0
2459,01-12-2022,Gujarat,24,Surat,0
2460,01-12-2022,Tamil Nadu,33,Madurai,59
2461,01-12-2022,Maharashtra,27,Aurangabad,0
2462,01-12-2022,Bihar,10,Gaya,0
2463,01-02-2023,West Bengal,19,Kolkata,4035
2464,01-02-2023,Tamil Nadu,33,Chennai,19117
2465,01-02-2023,Goa,30,Goa,290
2466,01-02-2023,Jammu and Kashmir,1,Srinagar,0
2467,01-02-2023,Odisha,21,Bhubaneswar,0
2468,01-02-2023,Uttar Pradesh,9,Varanasi,4
2469,01-02-2023,Kerala,32,Calicut,1198
2470,01-02-2023,Punjab,3,Amritsar,49
2471,01-02-2023,Tamil Nadu,33,Coimbatore,61
2472,01-02-2023,Manipur,14,Imphal,0
2473,01-02-2023,Andaman and Nicobar Islands,35,Portblair,0
2474,01-02-2023,Andhra Pradesh,28,Vijayawada,0
2475,01-02-2023,Andhra Pradesh,28,Tirupati,0
2476,01-02-2023,Tamil Nadu,33,Trichy,463
2477,01-02-2023,Uttar Pradesh,9,Kushinagar,0
2478,01-02-2023,Gujarat,24,Ahmedabad,3165
2479,01-02-2023,Uttar Pradesh,9,Lucknow,238
2480,01-02-2023,Assam,18,Guwahati,0
2481,01-02-2023,Rajasthan,8,Jaipur,107
2482,01-02-2023,Kerala,32,Trivandrum,1127
2483,01-02-2023,Karnataka,29,Mangalore,155
2484,01-02-2023,Delhi,7,Delhi,41250
2485,01-02-2023,Maharashtra,27,Mumbai,42189
2486,01-02-2023,Karnataka,29,Bangalore,19134
2487,01-02-2023,Telangana,36,Hyderabad,6631
2488,01-02-2023,Kerala,32,Cochin,2962
2489,01-02-2023,Maharashtra,27,Nagpur,10
2490,01-02-2023,Kerala,32,Kannur,297
2491,01-02-2023,Maharashtra,27,Shirdi,0
2492,01-02-2023,Goa,30,Goa,0
2493,01-02-2023,Maharashtra,27,Pune,0
2494,01-02-2023,Bihar,10,Patna,0
2495,01-02-2023,Punjab,3,Chandigarh,0
2496,01-02-2023,West Bengal,19,Bagdogra,0
2497,01-02-2023,Madhya Pradesh,23,Indore,0
2498,01-02-2023,Andhra Pradesh,28,Visakhapatnam,0
2499,01-02-2023,Gujarat,24,Surat,0
2500,01-02-2023,Tamil Nadu,33,Madurai,58
2501,01-02-2023,Maharashtra,27,Aurangabad,0
2502,01-02-2023,Bihar,10,Gaya,0
2503,01-01-2023,West Bengal,19,Kolkata,3652
2504,01-01-2023,Tamil Nadu,33,Chennai,17595
2505,01-01-2023,Goa,30,Goa,258
2506,01-01-2023,Jammu and Kashmir,1,Srinagar,0
2507,01-01-2023,Odisha,21,Bhubaneswar,0
2508,01-01-2023,Uttar Pradesh,9,Varanasi,42
2509,01-01-2023,Kerala,32,Calicut,1362
2510,01-01-2023,Punjab,3,Amritsar,49
2511,01-01-2023,Tamil Nadu,33,Coimbatore,65
2512,01-01-2023,Manipur,14,Imphal,0
2513,01-01-2023,Andaman and Nicobar Islands,35,Portblair,0
2514,01-01-2023,Andhra Pradesh,28,Vijayawada,0
2515,01-01-2023,Andhra Pradesh,28,Tirupati,0
2516,01-01-2023,Tamil Nadu,33,Trichy,530
2517,01-01-2023,Uttar Pradesh,9,Kushinagar,0
2518,01-01-2023,Gujarat,24,Ahmedabad,3546
2519,01-01-2023,Uttar Pradesh,9,Lucknow,267
2520,01-01-2023,Assam,18,Guwahati,0
2521,01-01-2023,Rajasthan,8,Jaipur,157
2522,01-01-2023,Kerala,32,Trivandrum,1081
2523,01-01-2023,Karnataka,29,Mangalore,136
2524,01-01-2023,Delhi,7,Delhi,41421
2525,01-01-2023,Maharashtra,27,Mumbai,41377
2526,01-01-2023,Karnataka,29,Bangalore,19439
2527,01-01-2023,Telangana,36,Hyderabad,5609
2528,01-01-2023,Kerala,32,Cochin,3035
2529,01-01-2023,Maharashtra,27,Nagpur,5
2530,01-01-2023,Kerala,32,Kannur,302
2531,01-01-2023,Maharashtra,27,Shirdi,0
2532,01-01-2023,Goa,30,Goa,0
2533,01-01-2023,Maharashtra,27,Pune,0
2534,01-01-2023,Bihar,10,Patna,0
2535,01-01-2023,Punjab,3,Chandigarh,0
2536,01-01-2023,West Bengal,19,Bagdogra,0
2537,01-01-2023,Madhya Pradesh,23,Indore,0
2538,01-01-2023,Andhra Pradesh,28,Visakhapatnam,0
2539,01-01-2023,Gujarat,24,Surat,0
2540,01-01-2023,Tamil Nadu,33,Madurai,67
2541,01-01-2023,Maharashtra,27,Aurangabad,0
2542,01-01-2023,Bihar,10,Gaya,0
2543,01-07-2022,West Bengal,19,Kolkata,3593
2544,01-07-2022,Tamil Nadu,33,Chennai,23554
2545,01-07-2022,Goa,30,Goa,194
2546,01-07-2022,Jammu and Kashmir,1,Srinagar,0
2547,01-07-2022,Odisha,21,Bhubaneswar,0
2548,01-07-2022,Uttar Pradesh,9,Varanasi,15
2549,01-07-2022,Kerala,32,Calicut,1233
2550,01-07-2022,Punjab,3,Amritsar,59
2551,01-07-2022,Tamil Nadu,33,Coimbatore,101
2552,01-07-2022,Manipur,14,Imphal,0
2553,01-07-2022,Andaman and Nicobar Islands,35,Portblair,0
2554,01-07-2022,Andhra Pradesh,28,Vijayawada,0
2555,01-07-2022,Andhra Pradesh,28,Tirupati,0
2556,01-07-2022,Tamil Nadu,33,Trichy,518
2557,01-07-2022,Uttar Pradesh,9,Kushinagar,0
2558,01-07-2022,Gujarat,24,Ahmedabad,3689
2559,01-07-2022,Uttar Pradesh,9,Lucknow,279
2560,01-07-2022,Assam,18,Guwahati,0
2561,01-07-2022,Rajasthan,8,Jaipur,85
2562,01-07-2022,Kerala,32,Trivandrum,1259
2563,01-07-2022,Karnataka,29,Mangalore,141
2564,01-07-2022,Delhi,7,Delhi,46013
2565,01-07-2022,Maharashtra,27,Mumbai,45139
2566,01-07-2022,Karnataka,29,Bangalore,23215
2567,01-07-2022,Telangana,36,Hyderabad,6294
2568,01-07-2022,Kerala,32,Cochin,3634
2569,01-07-2022,Maharashtra,27,Nagpur,59
2570,01-07-2022,Kerala,32,Kannur,373
2571,01-07-2022,Maharashtra,27,Shirdi,0
2572,01-07-2022,Maharashtra,27,Pune,0
2573,01-07-2022,Bihar,10,Patna,0
2574,01-07-2022,Punjab,3,Chandigarh,0
2575,01-07-2022,West Bengal,19,Bagdogra,0
2576,01-07-2022,Madhya Pradesh,23,Indore,0
2577,01-07-2022,Andhra Pradesh,28,Visakhapatnam,0
2578,01-07-2022,Gujarat,24,Surat,0
2579,01-07-2022,Tamil Nadu,33,Madurai,70
2580,01-07-2022,Maharashtra,27,Aurangabad,0
2581,01-07-2022,Bihar,10,Gaya,0
2582,01-07-2023,Tamil Nadu,33,Chennai,20997
2583,01-07-2023,West Bengal,19,Kolkata,3612
2584,01-07-2023,Goa,30,Goa,133
2585,01-07-2023,Jammu and Kashmir,1,Srinagar,0
2586,01-07-2023,Odisha,21,Bhubaneswar,0
2587,01-07-2023,Kerala,32,Calicut,1499
2588,01-07-2023,Tamil Nadu,33,Coimbatore,82
2589,01-07-2023,Uttar Pradesh,9,Varanasi,52
2590,01-07-2023,Punjab,3,Amritsar,68
2591,01-07-2023,Tamil Nadu,33,Trichy,533
2592,01-07-2023,Andaman and Nicobar Islands,35,Portblair,0
2593,01-07-2023,Manipur,14,Imphal,0
2594,01-07-2023,Andhra Pradesh,28,Vijayawada,0
2595,01-07-2023,Andhra Pradesh,28,Tirupati,0
2596,01-07-2023,Uttar Pradesh,9,Kushinagar,0
2597,01-07-2023,Gujarat,24,Ahmedabad,3397
